タイトル,機関名,リポジトリ名,対象年,対象月,総件数,本文あり件数,DOI付与件数,embargoed access(全件数),metadata only access(全件数),restricted access(全件数),open access(全件数),abstract(全件数),fulltext(全件数),summary(全件数),thumbnail(全件数),dataset,software,other(objectType)(全件数),conference paper(全件数),data paper(全件数),departmental bulletin paper(全件数),editorial(全件数),journal article(全件数),periodical(全件数),review article(全件数),article(全件数),book(全件数),book part(全件数),cartographic material(全件数),map(全件数),conference object(全件数),conference proceedings(全件数),conference poster(全件数),dataset(全件数),image(全件数),still image(全件数),moving image(全件数),video(全件数),lecture(全件数),patent(全件数),internal report(全件数),report(全件数),research report(全件数),technical report(全件数),policy report(全件数),report part(全件数),working paper(全件数),sound(全件数),thesis(全件数),bachelor thesis(全件数),master thesis(全件数),doctoral thesis(全件数),interactive resource(全件数),learning object(全件数),musical notation(全件数),research proposal(全件数),software(全件数),technical documentation(全件数),workflow(全件数),data management plan(全件数),interview(全件数),manuscript(全件数),newspaper(全件数),software paper(全件数),other(全件数),embargoed access(本文あり),metadata only access(本文あり),restricted access(本文あり),open access(本文あり),abstract(本文あり),fulltext(本文あり),summary(本文あり),thumbnail(本文あり),dataset(本文あり),software(本文あり),other(objectType)(本文あり),conference paper(本文あり),data paper(本文あり),departmental bulletin paper(本文あり),editorial(本文あり),journal article(本文あり),periodical(本文あり),review article(本文あり),article(本文あり),book(本文あり),book part(本文あり),cartographic material(本文あり),map(本文あり),conference object(本文あり),conference proceedings(本文あり),conference poster(本文あり),dataset(本文あり),image(本文あり),still image(本文あり),moving image(本文あり),video(本文あり),lecture(本文あり),patent(本文あり),internal report(本文あり),report(本文あり),research report(本文あり),technical report(本文あり),policy report(本文あり),report part(本文あり),working paper(本文あり),sound(本文あり),thesis(本文あり),bachelor thesis(本文あり),master thesis(本文あり),doctoral thesis(本文あり),interactive resource(本文あり),learning object(本文あり),musical notation(本文あり),research proposal(本文あり),software(本文あり),technical documentation(本文あり),workflow(本文あり),data management plan(本文あり),interview(本文あり),manuscript(本文あり),newspaper(本文あり),software paper(本文あり),other(本文あり)
2023年01月,京都工芸繊維大学,ＫＩＴ学術成果コレクション,2023,1,1035,907,0,0,2,0,191,0,191,0,0,0,0,0,25,0,16,0,220,0,0,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,172,0,0,191,0,4,0,0,0,0,0,0,0,0,0,0,326,0,0,0,191,0,191,0,0,0,0,0,25,0,16,0,220,0,0,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,46,0,0,191,0,4,0,0,0,0,0,0,0,0,0,0,324
2023年01月,京都先端科学大学,京都先端科学大学学術リポジトリ,2023,1,1441,1422,173,0,19,0,7,0,7,0,0,0,0,0,0,0,874,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,7,0,7,0,0,0,0,0,0,0,858,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,552
2023年01月,京都市立芸術大学,京都市立芸術大学リポジトリ,2023,1,495,495,111,0,0,0,1,0,1,0,0,0,0,0,0,0,286,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,1,0,1,0,0,0,0,0,0,0,286,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,134
2023年01月,京都文教大学,京都文教大学学術機関リポジトリ,2023,1,1122,983,27,0,139,0,0,0,0,0,0,0,0,0,0,0,609,0,121,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,73,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
2023年01月,共立女子大学,共立女子大学リポジトリ,2023,1,691,682,0,0,1,0,8,0,8,0,0,0,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,8,0,0,0,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,杏林大学,杏林大学機関リポジトリ,2023,1,315,315,0,0,0,0,53,0,53,0,0,0,0,0,0,0,256,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,53,0,0,0,0,0,0,0,256,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,共栄大学,共栄大学機関リポジトリ,2023,1,634,634,62,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2023年01月,関西学院大学,関西学院大学リポジトリ,2023,1,16849,15920,0,0,111,0,329,0,329,0,0,0,0,0,26,0,12807,0,110,0,0,32,28,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,370,0,0,0,0,2023,0,0,329,0,2,0,0,0,0,0,0,0,0,0,0,1108,0,0,0,329,0,329,0,0,0,0,0,26,0,12807,0,0,0,0,32,28,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,370,0,0,0,0,1205,0,0,329,0,2,0,0,0,0,0,0,0,0,0,0,1107
2023年01月,久留米大学,久留米大学機関リポジトリ,2023,1,1665,1580,0,0,0,0,400,0,400,0,0,0,0,0,0,0,1163,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,400,0,400,0,0,0,0,0,0,0,1163,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,10
2023年01月,久留米大学,久留米大学デジタルアーカイブリポジトリ,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,久留米工業大学,久留米工業大学学術機関リポジトリ,2023,1,314,314,31,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023年01月,呉工業高等専門学校,広島県大学共同リポジトリ,2023,1,195,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2023年01月,倉敷芸術科学大学,倉敷芸術科学大学学術情報リポジトリKUSARepo,2023,1,591,591,0,0,0,0,13,0,13,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,13,0,13,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,69
2023年01月,国立音楽大学,国立音楽大学リポジトリ,2023,1,1659,154,116,0,1505,0,0,0,0,0,0,0,0,0,0,0,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2023年01月,熊本大学,熊本大学学術リポジトリ,2023,1,17263,16220,0,0,303,0,587,0,587,0,0,0,0,0,192,0,10518,0,1819,0,0,39,352,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,1995,0,0,587,0,349,0,0,0,0,0,0,0,0,0,0,247,0,0,0,587,0,587,0,0,0,0,0,192,0,10518,0,1819,0,0,39,352,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,1255,0,0,587,0,46,0,0,0,0,0,0,0,0,0,0,247
2023年01月,熊本保健科学大学,熊本保健科学大学学術情報リポジトリ,2023,1,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,85,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,85,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2023年01月,熊本学園大学,熊本学園大学　機関リポジトリ,2023,1,3490,1290,0,0,2200,0,42,0,42,0,0,0,0,0,0,0,3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,甲南女子大学,甲南女子大学学術情報リポジトリ,2023,1,1702,1702,0,0,0,0,3,0,3,0,0,0,0,0,0,0,420,0,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,3,0,3,0,0,0,0,0,0,0,420,0,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,267
2023年01月,甲南大学,甲南大学機関リポジトリ,2023,1,4258,3695,2091,0,551,0,46,0,46,0,0,0,0,0,0,0,2175,0,0,0,0,449,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,1563,0,0,0,46,0,46,0,0,0,0,0,0,0,1875,0,0,0,0,250,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,1515
2023年01月,駒澤大学,駒澤大学学術機関リポジトリ,2023,1,19793,14521,0,0,5220,0,49,0,49,0,0,0,0,0,0,0,16781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,2721,0,0,0,49,0,49,0,0,0,0,0,0,0,12576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,1893
2023年01月,駒沢女子大学,駒沢女子大学・駒沢女子短期大学 リポジトリ,2023,1,1427,1427,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305
2023年01月,国士舘大学,国士舘大学　学術情報リポジトリ,2023,1,9029,9022,0,0,1,0,51,0,51,0,0,0,0,0,77,0,5666,0,0,0,0,91,12,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,3115,0,0,0,51,0,51,0,0,0,0,0,77,0,5665,0,0,0,0,91,12,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,3115
2023年01月,國學院大學,國學院大學学術情報リポジトリ,2023,1,2361,2325,0,0,36,0,117,0,117,0,0,0,0,0,0,0,0,0,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,117,0,0,0,0,0,0,0,0,0,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,工学院大学,工学院大学図書館機関リポジトリ,2023,1,3354,3334,0,0,20,0,0,0,0,0,0,0,0,0,2,0,3261,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3241,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,皇學館大学,皇學館大学リポジトリ,2023,1,713,706,36,0,0,0,10,0,10,0,0,0,0,0,2,0,208,0,416,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,10,0,0,0,0,0,2,0,208,0,416,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4
2023年01月,高知工科大学,高知工科大学学術情報リポジトリ,2023,1,2020,2008,185,0,4,0,127,0,127,0,0,0,0,0,521,0,438,0,308,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,557,0,0,127,0,12,0,0,0,0,0,0,0,0,0,0,44,0,0,0,127,0,127,0,0,0,0,0,521,0,438,0,308,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,549,0,0,127,0,12,0,0,0,0,0,0,0,0,0,0,40
2023年01月,高知大学,高知大学学術情報リポジトリ,2023,1,7197,7141,2,0,0,0,59,0,59,0,0,0,0,0,104,0,5385,0,966,0,0,39,0,0,0,0,203,0,0,3,0,0,0,0,0,0,0,0,165,22,0,0,0,0,61,0,0,59,0,16,0,0,0,0,0,0,0,0,0,0,174,0,0,0,59,0,59,0,0,0,0,0,104,0,5385,0,966,0,0,39,0,0,0,0,203,0,0,3,0,0,0,0,0,0,0,0,165,22,0,0,0,0,5,0,0,59,0,16,0,0,0,0,0,0,0,0,0,0,174
2023年01月,高知リハビリテーション専門職大学,高知リハリポジトリ,2023,1,268,268,0,0,0,0,0,0,0,0,0,0,0,0,37,0,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,神戸医療未来大学,神戸医療未来大学機関リポジトリ,2023,1,280,269,0,0,11,0,0,0,0,0,0,0,0,0,0,0,279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,神戸大学,神戸大学学術成果リポジトリKernel,2023,1,36528,36267,19338,415,3,0,36110,3254,36101,179,0,0,0,27,132,0,21558,0,8621,0,0,166,8,207,0,0,388,5,0,2,0,0,0,7,0,0,0,15,226,821,0,287,0,0,0,0,5,3263,0,23,0,0,0,0,0,0,0,0,1,0,793,158,0,0,36109,3254,36101,179,0,0,0,27,130,0,21555,0,8365,0,0,166,8,207,0,0,388,5,0,2,0,0,0,7,0,0,0,15,226,821,0,287,0,0,0,0,5,3263,0,23,0,0,0,0,0,0,0,0,1,0,793
2023年01月,神戸常盤大学,神戸常盤大学機関リポジトリ,2023,1,711,710,82,0,1,0,0,0,0,0,0,0,0,0,7,0,583,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,7,0,583,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
2023年01月,神戸松蔭女子学院大学,神戸松蔭女子学院大学学術機関リポジトリ　KARASHI-DANE,2023,1,1668,1668,381,0,0,0,2,0,2,0,0,0,0,0,1,0,1375,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,2,0,2,0,0,0,0,0,1,0,1375,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,239
2023年01月,神戸薬科大学,神戸薬科大学機関リポジトリ,2023,1,116,116,0,0,0,0,33,0,33,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,神戸海星女子学院大学,神戸海星女子学院大学リポジトリ,2023,1,190,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,152,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2023年01月,神戸芸術工科大学,神戸芸術工科大学学術リポジトリ,2023,1,256,256,0,0,0,0,17,0,17,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,17,0,17,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,15
2023年01月,神戸女学院大学,神戸女学院大学機関リポジトリ,2023,1,2819,2807,1776,0,9,0,1,0,1,0,0,0,0,0,0,0,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,946,0,0,0,1,0,1,0,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,938
2023年01月,神戸市外国語大学,神戸市外国語大学 学術情報リポジトリ,2023,1,1943,1648,0,0,295,0,34,0,34,0,0,0,0,0,22,0,1529,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,11,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,34,0,34,0,0,0,0,0,19,0,1275,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,232
2023年01月,神戸市看護大学,神戸市看護大学リポジトリ,2023,1,243,228,0,0,15,0,10,0,10,0,0,0,0,0,0,0,209,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,10,0,0,0,0,0,0,0,209,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6
2023年01月,神戸親和女子大学,神戸親和女子大学学術リポジトリ,2023,1,3413,2307,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,2294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081
2023年01月,北里大学,北里大学リポジトリ,2023,1,818,721,0,0,0,0,160,0,160,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,160,0,160,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,16
2023年01月,北見工業大学,北見工業大学学術機関リポジトリ　KIT-R,2023,1,2886,2724,370,0,162,0,1827,1,660,6,1,6,0,1,299,0,735,0,1448,0,0,50,1,2,0,0,3,0,0,15,0,0,0,0,0,0,0,0,82,0,0,0,0,0,35,0,0,126,0,6,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1827,1,660,6,1,6,0,1,299,0,735,0,1286,0,0,50,1,2,0,0,3,0,0,15,0,0,0,0,0,0,0,0,82,0,0,0,0,0,35,0,0,126,0,6,0,0,0,0,0,0,0,0,0,0,84
2023年01月,畿央大学,畿央大学機関リポジトリ,2023,1,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,近畿病院図書室協議会,近畿病院図書室協議会共同リポジトリ,2023,1,1887,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,671,0,0,537,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,671,0,0,537,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334
2023年01月,金城学院大学,金城学院大学リポジトリ,2023,1,1200,1181,0,0,19,0,18,0,18,0,0,0,0,0,4,0,1127,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,18,0,18,0,0,0,0,0,4,0,1109,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20
2023年01月,近畿大学,近畿大学学術情報リポジトリ,2023,1,21120,15175,62,0,5944,0,1,0,1,0,0,0,0,0,3,0,12535,0,778,0,0,1413,19,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0,2481,19,0,0,0,0,954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2893,0,0,0,1,0,1,0,0,0,0,0,3,0,7017,0,740,0,0,1266,19,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,2479,19,0,0,0,0,897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2711
2023年01月,吉備国際大学,吉備国際大学学術機関リポジトリ,2023,1,664,557,1,0,107,0,34,0,34,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,34,0,34,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,25
